Source,Target,Relation
PERSON_MK,ID_2378,参与
PERSON_MK,ID_2379,参与
PERSON_MK,ID_2380,参与
PERSON_曲俊,ID_2382,参与
PERSON_杨欣嘉,ID_2383,参与
PERSON_王亚敏,ID_2384,参与
PERSON_之间插画,ID_2385,参与
PERSON_曲俊,ID_2386,参与
PERSON_王麟,ID_2387,参与
PERSON_王亚敏,ID_2388,参与
PERSON_郑闻,ID_2389,参与
PERSON_张安平,ID_2391,参与
PERSON_MK,ID_2392,参与
PERSON_孟尧,ID_2393,参与
PERSON_刘婷,ID_2395,参与
PERSON_之间插画,ID_2396,参与
PERSON_南美小白,ID_2397,参与
PERSON_vincixu,ID_2398,参与
PERSON_之间插画,ID_2399,参与
PERSON_ArtGorgeous,ID_2402,参与
PERSON_南美小白,ID_2403,参与
PERSON_MuseumKids,ID_2404,参与
PERSON_Lizzy,ID_2406,参与
PERSON_Vartanian,ID_2406,参与
PERSON_Tina,ID_2406,参与
PERSON_Liu_,ID_2406,参与
PERSON_南美小白,ID_2407,参与
PERSON_曹丝玉,ID_2408,参与
PERSON_南美小白,ID_2409,参与
PERSON_南美小白,ID_2411,参与
PERSON_十七喵,ID_2414,参与
PERSON_MK,ID_2415,参与
PERSON_MK,ID_2416,参与
PERSON_VO,ID_2417,参与
PERSON_陈丹青导演:,ID_2419,参与
PERSON_谢梦茜集数：每季16集播放渠道：Youku,ID_2419,参与
PERSON_Matt,ID_2419,关联
PERSON_Hill,ID_2419,关联
PERSON_Heather,ID_2419,关联
PERSON_Lenz,ID_2419,关联
PERSON_杰森·泽尔迪斯,ID_2419,关联
PERSON_米洛斯·福尔曼,ID_2419,关联
PERSON_谢梦茜集数：每季16集播放渠道：Youku,ID_2419,关联
PERSON_岩合光昭集数:,ID_2419,关联
PERSON_74单集片长:,ID_2419,关联
PERSON_60分钟观看渠道：Youku,ID_2419,关联
PERSON_小白,ID_2421,参与
PERSON_南美小白,ID_2423,参与
PERSON_MK,ID_2427,参与
PERSON_Sid,ID_2429,参与
PERSON_庄天琦,ID_2431,参与
PERSON_祝勇,ID_2432,参与
PERSON_林书传,ID_2437,策划
PERSON_张凯,ID_2437,指导
PERSON_张宗喜,ID_2437,指导
PERSON_南美小白,ID_2438,参与
PERSON_林书传,ID_2443,策划
PERSON_**,ID_2444,参与
PERSON_蔡悦宁,ID_2444,参与
PERSON_**,ID_2445,策划
PERSON_林书传,ID_2445,策划
PERSON_**张凯,ID_2445,指导
PERSON_张宗喜,ID_2445,指导
PERSON_**常青,ID_2445,参与
PERSON_陈苏平,ID_2445,参与
PERSON_崔振宽,ID_2445,参与
PERSON_董小明,ID_2445,参与
PERSON_杜松儒,ID_2445,参与
PERSON_高茜,ID_2445,参与
PERSON_何剑,ID_2445,参与
PERSON_靳卫红,ID_2445,参与
PERSON_李津,ID_2445,参与
PERSON_刘丹,ID_2445,参与
PERSON_刘佳,ID_2445,参与
PERSON_刘庆和,ID_2445,参与
PERSON_陆春涛,ID_2445,参与
PERSON_罗拥军,ID_2445,参与
PERSON_秦修平,ID_2445,参与
PERSON_丘挺,ID_2445,参与
PERSON_单鼎凯,ID_2445,参与
PERSON_沈勤,ID_2445,参与
PERSON_孙浩,ID_2445,参与
PERSON_孙晓枫,ID_2445,参与
PERSON_汤国,ID_2445,参与
PERSON_田绍登,ID_2445,参与
PERSON_王冬龄,ID_2445,参与
PERSON_王劲松,ID_2445,参与
PERSON_王天德,ID_2445,参与
PERSON_王煜,ID_2445,参与
PERSON_魏青吉,ID_2445,参与
PERSON_吴可,ID_2445,参与
PERSON_吴湘云,ID_2445,参与
PERSON_武艺,ID_2445,参与
PERSON_徐华翎,ID_2445,参与
PERSON_徐累,ID_2445,参与
PERSON_徐龙森,ID_2445,参与
PERSON_张正民,ID_2445,参与
PERSON_周京新,ID_2445,参与
PERSON_周名德,ID_2445,参与
PERSON_周韶华,ID_2445,参与
PERSON_朱伟,ID_2445,参与
PERSON_祝铮鸣,ID_2445,参与
PERSON_**常青,ID_2445,参与
PERSON_陈苏平,ID_2445,参与
PERSON_崔振宽,ID_2445,参与
PERSON_董小明,ID_2445,参与
PERSON_杜松儒,ID_2445,参与
PERSON_高茜,ID_2445,参与
PERSON_何剑,ID_2445,参与
PERSON_靳卫红,ID_2445,参与
PERSON_李津,ID_2445,参与
PERSON_刘丹,ID_2445,参与
PERSON_刘佳,ID_2445,参与
PERSON_刘庆和,ID_2445,参与
PERSON_陆春涛,ID_2445,参与
PERSON_罗拥军,ID_2445,参与
PERSON_秦修平,ID_2445,参与
PERSON_丘挺,ID_2445,参与
PERSON_单鼎凯,ID_2445,参与
PERSON_沈勤,ID_2445,参与
PERSON_孙浩,ID_2445,参与
PERSON_孙晓枫,ID_2445,参与
PERSON_汤国,ID_2445,参与
PERSON_田绍登,ID_2445,参与
PERSON_王冬龄,ID_2445,参与
PERSON_王劲松,ID_2445,参与
PERSON_王天德,ID_2445,参与
PERSON_王煜,ID_2445,参与
PERSON_魏青吉,ID_2445,参与
PERSON_吴可,ID_2445,参与
PERSON_吴湘云,ID_2445,参与
PERSON_武艺,ID_2445,参与
PERSON_徐华翎,ID_2445,参与
PERSON_徐累,ID_2445,参与
PERSON_徐龙森,ID_2445,参与
PERSON_张正民,ID_2445,参与
PERSON_周京新,ID_2445,参与
PERSON_周名德,ID_2445,参与
PERSON_周韶华,ID_2445,参与
PERSON_朱伟,ID_2445,参与
PERSON_祝铮鸣,ID_2445,参与
PERSON_**,ID_2452,指导
PERSON_邬烈炎,ID_2452,指导
PERSON_**,ID_2452,参与
PERSON_王建,ID_2452,参与
PERSON_**,ID_2452,关联
PERSON_刘军,ID_2452,关联
PERSON_**,ID_2453,策划
PERSON_梁晓波,ID_2453,策划
PERSON_**,ID_2453,指导
PERSON_冯健亲,ID_2453,指导
PERSON_**,ID_2454,参与
PERSON_杨德睿,ID_2454,参与
PERSON_洪磊,ID_2455,参与
PERSON_**,ID_2456,策划
PERSON_宣文陵,ID_2456,策划
PERSON_**,ID_2456,参与
PERSON_于友善,ID_2456,参与
PERSON_教授,ID_2456,参与
PERSON_**,ID_2456,参与
PERSON_于友善,ID_2456,参与
PERSON_**,ID_2462,指导
PERSON_刘伟冬,ID_2462,指导
PERSON_**,ID_2463,指导
PERSON_邬烈炎,ID_2463,指导
PERSON_**,ID_2463,参与
PERSON_王建,ID_2463,参与
PERSON_**,ID_2463,关联
PERSON_刘军,ID_2463,关联
PERSON_薛黑黑,ID_2464,策划
PERSON_郑闻,ID_2464,指导
PERSON_**,ID_2465,策划
PERSON_陈瑞,ID_2465,策划
PERSON_薛黑黑,ID_2466,策划
PERSON_郑闻,ID_2466,指导
PERSON_南美小白,ID_2467,参与
PERSON_文皆,ID_2468,参与
PERSON_欣嘉+Team,ID_2468,参与
PERSON_三个设计师,ID_2469,参与
PERSON_南美小白,ID_2470,参与
PERSON_**,ID_2472,策划
PERSON_郑闻,ID_2472,策划
PERSON_**,ID_2472,指导
PERSON_邬烈炎,ID_2472,指导
PERSON_曹哲,ID_2473,参与
PERSON_刘婷,ID_2475,参与
PERSON_nanmeixiaobai,ID_2478,参与
PERSON_郑闻,ID_2480,参与
PERSON_王安忆,ID_2483,参与
PERSON_**,ID_2484,策划
PERSON_陈瑞,ID_2484,策划
PERSON_**,ID_2484,参与
PERSON_**,ID_2484,参与
PERSON_三毛,ID_2485,参与
PERSON_**,ID_2486,策划
PERSON_陈瑞,ID_2486,策划
PERSON_**,ID_2486,参与
PERSON_**,ID_2486,参与
PERSON_刘婷,ID_2486,参与
PERSON_**,ID_2487,指导
PERSON_盛瑨,ID_2487,指导
PERSON_**,ID_2487,参与
PERSON_ITEC团队,ID_2487,参与
PERSON_**,ID_2487,关联
PERSON_谭伟,ID_2487,关联
PERSON_刘军,ID_2487,关联
PERSON_韩松落,ID_2488,参与
PERSON_**,ID_2492,策划
PERSON_林书传,ID_2492,策划
PERSON_**,ID_2493,策划
PERSON_郑闻,ID_2493,策划
PERSON_**,ID_2493,指导
PERSON_李小山,ID_2493,指导
PERSON_**,ID_2494,策划
PERSON_张雨卓,ID_2494,策划
PERSON_**,ID_2494,指导
PERSON_陆斌,ID_2494,指导
PERSON_**,ID_2495,策划
PERSON_郑闻,ID_2495,策划
PERSON_**,ID_2495,指导
PERSON_李小山,ID_2495,指导
PERSON_**,ID_2496,策划
PERSON_张雨卓,ID_2496,策划
PERSON_**,ID_2496,指导
PERSON_陆斌,ID_2496,指导
PERSON_**,ID_2497,策划
PERSON_林书传,ID_2497,策划
PERSON_**,ID_2497,参与
PERSON_江衡,ID_2497,参与
PERSON_南美小白,ID_2498,参与
PERSON_**,ID_2499,指导
PERSON_盛瑨,ID_2499,指导
PERSON_**,ID_2499,参与
PERSON_ITEC团队,ID_2499,参与
PERSON_**,ID_2499,关联
PERSON_谭伟,ID_2499,关联
PERSON_刘军,ID_2499,关联
PERSON_查文渊**,ID_2500,关联
PERSON_姜涛,ID_2502,关联
PERSON_作曲：三宝)2013,ID_2502,关联
PERSON_-副导演,ID_2502,关联
PERSON_-北京交通大学,ID_2502,关联
PERSON_原创话剧《茅以升》2013,ID_2502,关联
PERSON_-导演,ID_2502,关联
PERSON_-北京蓬蒿剧院,ID_2502,关联
PERSON_前苏联话剧《我可怜的⻢拉特》2014,ID_2502,关联
PERSON_导演,ID_2502,关联
PERSON_-中央戏剧学院东城校区黑匣子,ID_2502,关联
PERSON_原创话剧《大哉众生》2015,ID_2502,关联
PERSON_-编剧,ID_2502,关联
PERSON_导演,ID_2502,关联
PERSON_-朝阳九个剧场,ID_2502,关联
PERSON_原创音乐话剧《旋木》教育培训经历2015,ID_2502,关联
PERSON_-导演,ID_2502,关联
PERSON_-北京先锋剧场,ID_2502,关联
PERSON_原创话剧《慕春》2016,ID_2502,关联
PERSON_-导演,ID_2502,关联
PERSON_-鼓楼⻄剧场,ID_2502,关联
PERSON_莎士比亚话剧《第十二夜》导演2017,ID_2502,关联
PERSON_-场记,ID_2502,关联
PERSON_-国家大剧院大剧场,ID_2502,关联
PERSON_国家大剧院制作莎士比亚话剧《李尔王》2017,ID_2502,关联
PERSON_-复排副导演,ID_2502,关联
PERSON_-国家大剧院大剧场,ID_2502,关联
PERSON_国家大剧院制作莎士比亚话剧《哈姆雷特》2017,ID_2502,关联
PERSON_-复排导演,ID_2502,关联
PERSON_-国家大剧院戏剧场,ID_2502,关联
PERSON_喜剧院,ID_2502,关联
PERSON_小剧场,ID_2502,关联
PERSON_国家大剧院制作莎士比亚话剧《仲夏夜之梦》2017,ID_2502,关联
PERSON_-导演,ID_2502,关联
PERSON_-上海⻢兰花剧场,ID_2502,关联
PERSON_上海国际艺术节委约,ID_2502,关联
PERSON_查文渊,ID_2502,参与
PERSON_**,ID_2508,策划
PERSON_林书传,ID_2508,策划
PERSON_**,ID_2508,策划
PERSON_郑闻,ID_2508,策划
PERSON_**,ID_2508,指导
PERSON_李小山,ID_2508,指导
PERSON_Sid,ID_2511,参与
PERSON_毛壮,ID_2512,参与
PERSON_刘婷,ID_2514,参与
PERSON_剀弟,ID_2515,参与
PERSON_寄溟,ID_2523,参与
PERSON_张铖,ID_2525,参与
PERSON_白亭**,ID_2525,参与
PERSON_颜振华,ID_2525,参与
PERSON_吴若凡,ID_2525,参与
PERSON_黄晓薇**,ID_2525,参与
PERSON_周琪然,ID_2525,参与
PERSON_程唱,ID_2525,参与
PERSON_王玥,ID_2525,参与
PERSON_袁霏,ID_2525,参与
PERSON_庄嘉琪,ID_2525,参与
PERSON_朱涵婧**,ID_2525,参与
PERSON_梁雨珊**,ID_2525,参与
PERSON_华家绮**,ID_2525,参与
PERSON_樊玥伶,ID_2525,参与
PERSON_王雯,ID_2525,参与
PERSON_吴德龙**,ID_2525,参与
PERSON_林凤萍**,ID_2527,参与
PERSON_胡钰华**,ID_2527,参与
PERSON_项书航**,ID_2527,参与
PERSON_徐荣华**,ID_2527,参与
PERSON_林恩茹**,ID_2527,参与
PERSON_何春静**,ID_2527,参与
PERSON_沈蜜**,ID_2527,参与
PERSON_马鸣励**,ID_2527,参与
PERSON_张子悦,ID_2528,参与
PERSON_马云辉,ID_2528,参与
PERSON_徐鹏泽,ID_2528,参与
PERSON_李天乐**,ID_2528,参与
PERSON_邹笑菲**,ID_2528,参与
PERSON_刘倩,ID_2528,参与
PERSON_马子妍,ID_2528,参与
PERSON_梁孜慧**,ID_2528,参与
PERSON_何婧仪,ID_2528,参与
PERSON_刘美青,ID_2528,参与
PERSON_韩海金**,ID_2528,参与
PERSON_黎颖琪**,ID_2528,参与
PERSON_徐梦悦,ID_2529,参与
PERSON_徐子言,ID_2529,参与
PERSON_李博**,ID_2529,参与
PERSON_朱现泽,ID_2529,参与
PERSON_张梦琪,ID_2529,参与
PERSON_周蕾**,ID_2529,参与
PERSON_陈晓潼,ID_2529,参与
PERSON_王舒丹**,ID_2529,参与
PERSON_吴凡,ID_2529,参与
PERSON_邹筱桐**,ID_2529,参与
PERSON_谢雨馨**,ID_2529,参与
PERSON_雷晨,ID_2529,参与
PERSON_吴筱晴**,ID_2529,参与
PERSON_斯蒂芬·金,ID_2530,参与
PERSON_安德烈·莫洛亚,ID_2531,参与
PERSON_俞冰夏,ID_2534,参与
PERSON_\[英\],ID_2536,参与
PERSON_卡西亚·圣克莱尔,ID_2536,参与
PERSON_卡西亚·圣克莱尔,ID_2536,参与
PERSON_**,ID_2538,策划
PERSON_薛黑黑,ID_2538,策划
PERSON_**,ID_2538,指导
PERSON_刘伟冬,ID_2538,指导
PERSON_艺栢设计,ID_2539,参与
PERSON_艺栢设计,ID_2541,参与
PERSON_文景,ID_2542,参与
PERSON_Sid,ID_2543,参与
PERSON_维欧艺术设计,ID_2544,参与
PERSON_张阅,ID_2545,参与
PERSON_硬核读书会,ID_2547,参与
PERSON_**,ID_2548,策划
PERSON_张安平,ID_2548,策划
PERSON_**,ID_2548,指导
PERSON_孔六庆,ID_2548,指导
PERSON_戴悦,ID_2551,参与
PERSON_ArtGorgeous,ID_2552,参与
PERSON_剀弟,ID_2553,参与
PERSON_林颐,ID_2554,参与
PERSON_之间插画,ID_2555,参与
PERSON_刘婷,ID_2556,参与
PERSON_之间插画,ID_2557,参与
PERSON_之间插画,ID_2558,参与
PERSON_A+,ID_2559,参与
PERSON_之间插画,ID_2560,参与
PERSON_王加,ID_2561,参与
PERSON_新经典,ID_2562,参与
PERSON_A+,ID_2564,参与
PERSON_**,ID_2565,策划
PERSON_林书传,ID_2565,策划
PERSON_曲闵民,ID_2565,策划
PERSON_**,ID_2565,参与
PERSON_丛伟,ID_2565,参与
PERSON_韩磊,ID_2565,参与
PERSON_韩旭,ID_2565,参与
PERSON_靳卫红,ID_2565,参与
PERSON_RS.,ID_2565,参与
PERSON_任钊,ID_2565,参与
PERSON_石玩玩,ID_2565,参与
PERSON_宋元元,ID_2565,参与
PERSON_孙晓枫,ID_2565,参与
PERSON_吴俊勇,ID_2565,参与
PERSON_薛问问,ID_2565,参与
PERSON_姚朋,ID_2565,参与
PERSON_于艾君,ID_2565,参与
PERSON_杨婧贤,ID_2565,参与
PERSON_张钊瀛,ID_2565,参与
PERSON_赵勤,ID_2565,参与
PERSON_周先锋,ID_2565,参与
PERSON_**,ID_2566,策划
PERSON_张安平,ID_2566,策划
PERSON_**,ID_2566,指导
PERSON_孔六庆,ID_2566,指导
PERSON_林语堂,ID_2567,参与
PERSON_A+,ID_2568,参与
PERSON_之间插画,ID_2570,参与
PERSON_现当代文学,ID_2571,参与
PERSON_刘婷,ID_2572,参与
PERSON_**,ID_2573,策划
PERSON_陈瑞,ID_2573,策划
PERSON_**,ID_2573,指导
PERSON_凌敏,ID_2573,指导
PERSON_张安平,ID_2574,策划
PERSON_孔六庆,ID_2574,指导
PERSON_徐乐,ID_2574,策划
PERSON_A+,ID_2575,参与
PERSON_张安平,ID_2577,策划
PERSON_孔六庆,ID_2577,指导
PERSON_房伟民,ID_2577,参与
PERSON_范明,ID_2577,参与
PERSON_**,ID_2578,策划
PERSON_陈瑞,ID_2578,策划
PERSON_朱建忠,ID_2578,参与
PERSON_张安平,ID_2579,策划
PERSON_孔六庆,ID_2579,指导
PERSON_房伟民,ID_2579,参与
PERSON_范明,ID_2579,参与
PERSON_Sid,ID_2581,参与
PERSON_张安平,ID_2582,策划
PERSON_孔六庆,ID_2582,指导
PERSON_张安平,ID_2582,策划
PERSON_金玉衡,ID_2582,策划
PERSON_皮艺舟,ID_2582,策划
PERSON_陈杰,ID_2582,策划
PERSON_张胡菁菁,ID_2582,参与
PERSON_A+,ID_2583,参与
PERSON_陈瑞_Curator：Chen,ID_2586,策划
PERSON_刘婷,ID_2586,参与
PERSON_Sid,ID_2596,参与
PERSON_artnoow,ID_2597,参与
PERSON_后商,ID_2604,参与
PERSON_**,ID_2605,策划
PERSON_郑闻,ID_2605,策划
PERSON_artnoow,ID_2607,参与
PERSON_**,ID_2609,策划
PERSON_郑闻,ID_2609,策划
PERSON_**,ID_2610,参与
PERSON_张凌浩,ID_2610,参与
PERSON_ARTNOOW,ID_2614,参与
PERSON_陈红汗,ID_2615,参与
PERSON_戴光郁,ID_2615,参与
PERSON_付小桐,ID_2615,参与
PERSON_管策,ID_2615,参与
PERSON_刘旭光,ID_2615,参与
PERSON_李二男,ID_2615,参与
PERSON_倪卫华,ID_2615,参与
PERSON_秦冲,ID_2615,参与
PERSON_任戬,ID_2615,参与
PERSON_沈少民,ID_2615,参与
PERSON_石晋华,ID_2615,参与
PERSON_谭勋,ID_2615,参与
PERSON_王劼音,ID_2615,参与
PERSON_魏青吉,ID_2615,参与
PERSON_杨志麟,ID_2615,参与
PERSON_杨重光,ID_2615,参与
PERSON_殷亮,ID_2615,参与
PERSON_张健君,ID_2615,参与
PERSON_张羽,ID_2615,参与
PERSON_张正民,ID_2615,参与
PERSON_陈红汗,ID_2615,参与
PERSON_戴光郁,ID_2615,参与
PERSON_付小桐,ID_2615,参与
PERSON_管策,ID_2615,参与
PERSON_刘旭光,ID_2615,参与
PERSON_李二男,ID_2615,参与
PERSON_倪卫华,ID_2615,参与
PERSON_秦冲,ID_2615,参与
PERSON_任戬,ID_2615,参与
PERSON_沈少民,ID_2615,参与
PERSON_石晋华,ID_2615,参与
PERSON_谭勋,ID_2615,参与
PERSON_王劼音,ID_2615,参与
PERSON_魏青吉,ID_2615,参与
PERSON_杨志麟,ID_2615,参与
PERSON_杨重光,ID_2615,参与
PERSON_殷亮,ID_2615,参与
PERSON_张健君,ID_2615,参与
PERSON_张羽,ID_2615,参与
PERSON_张正民,ID_2615,参与
PERSON_artnoow,ID_2616,参与
PERSON_徐轩露,ID_2619,策划
PERSON_刘婷,ID_2619,策划
PERSON_ARTNOOW,ID_2621,参与
PERSON_**,ID_2622,策划
PERSON_徐轩露,ID_2622,策划
PERSON_刘婷,ID_2622,策划
PERSON_张安平,ID_2622,策划
PERSON_**,ID_2622,策划
PERSON_张安平,ID_2622,策划
PERSON_**,ID_2624,策划
PERSON_林书传,ID_2624,策划
PERSON_徐轩露,ID_2624,策划
PERSON_**,ID_2624,策划
PERSON_王亚敏,ID_2624,策划
PERSON_李信凤,ID_2627,参与
PERSON_卞春香,ID_2627,参与
PERSON_史姣靓,ID_2627,参与
PERSON_吕懿,ID_2627,参与
PERSON_刘玉梅,ID_2627,参与
PERSON_胡芳,ID_2627,参与
PERSON_赵寒春,ID_2627,参与
PERSON_马婕,ID_2627,参与
PERSON_孙云凤,ID_2627,参与
PERSON_李信凤,ID_2627,参与
PERSON_卞春香,ID_2627,参与
PERSON_史姣靓,ID_2627,参与
PERSON_吕懿,ID_2627,参与
PERSON_刘玉梅,ID_2627,参与
PERSON_胡芳,ID_2627,参与
PERSON_赵寒春,ID_2627,参与
PERSON_马婕,ID_2627,参与
PERSON_孙云凤,ID_2627,参与
PERSON_Amy,ID_2632,参与
PERSON_Maga,ID_2632,参与
PERSON_白乂乂,ID_2632,参与
PERSON_曹斌华,ID_2632,参与
PERSON_林奥劼,ID_2632,参与
PERSON_田牧,ID_2632,参与
PERSON_沈之,ID_2632,参与
PERSON_王玉钰,ID_2632,参与
PERSON_文爵,ID_2632,参与
PERSON_徐麓,ID_2632,参与
PERSON_龚丽娜,ID_2632,参与
PERSON_王顾宇,ID_2632,参与
PERSON_王道行,ID_2632,参与
PERSON_Amy,ID_2632,参与
PERSON_Maga,ID_2632,参与
PERSON_白乂乂,ID_2632,参与
PERSON_曹斌华,ID_2632,参与
PERSON_林奥劼,ID_2632,参与
PERSON_田牧,ID_2632,参与
PERSON_沈之,ID_2632,参与
PERSON_王玉钰,ID_2632,参与
PERSON_文爵,ID_2632,参与
PERSON_徐麓,ID_2632,参与
PERSON_龚丽娜,ID_2632,参与
PERSON_王顾宇,ID_2632,参与
PERSON_王道行,ID_2632,参与
PERSON_夏地,ID_2634,参与
PERSON_戈登·奥尔波特,ID_2635,参与
PERSON_**,ID_2640,策划
PERSON_郑闻,ID_2640,策划
PERSON_**,ID_2640,指导
PERSON_刘伟冬,ID_2640,指导
PERSON_**,ID_2640,参与
PERSON_吴历,ID_2640,参与
PERSON_李鱓,ID_2640,参与
PERSON_邹一桂,ID_2640,参与
PERSON_何绍基,ID_2640,参与
PERSON_任薰,ID_2640,参与
PERSON_吴昌硕,ID_2640,参与
PERSON_黄宾虹,ID_2640,参与
PERSON_王一亭,ID_2640,参与
PERSON_郎静山,ID_2640,参与
PERSON_颜文樑,ID_2640,参与
PERSON_徐悲鸿,ID_2640,参与
PERSON_刘海粟,ID_2640,参与
PERSON_潘天寿,ID_2640,参与
PERSON_林散之,ID_2640,参与
PERSON_张大千,ID_2640,参与
PERSON_朱士杰,ID_2640,参与
PERSON_王蘧常,ID_2640,参与
PERSON_关良,ID_2640,参与
PERSON_林风眠,ID_2640,参与
PERSON_傅抱石,ID_2640,参与
PERSON_秦宣夫,ID_2640,参与
PERSON_吕斯百,ID_2640,参与
PERSON_叶浅予,ID_2640,参与
PERSON_吴作人,ID_2640,参与
PERSON_谢稚柳,ID_2640,参与
PERSON_沙耆,ID_2640,参与
PERSON_李骆公,ID_2640,参与
PERSON_苏天赐,ID_2640,参与
PERSON_刘婷,ID_2653,参与
PERSON_南美小白,ID_2657,参与
PERSON_**,ID_2662,策划
PERSON_郑闻,ID_2662,策划
PERSON_**,ID_2662,指导
PERSON_刘伟冬,ID_2662,指导
PERSON_**,ID_2662,参与
PERSON_吴历,ID_2662,参与
PERSON_李鱓,ID_2662,参与
PERSON_邹一桂,ID_2662,参与
PERSON_何绍基,ID_2662,参与
PERSON_任薰,ID_2662,参与
PERSON_吴昌硕,ID_2662,参与
PERSON_黄宾虹,ID_2662,参与
PERSON_王一亭,ID_2662,参与
PERSON_郎静山,ID_2662,参与
PERSON_颜文樑,ID_2662,参与
PERSON_徐悲鸿,ID_2662,参与
PERSON_刘海粟,ID_2662,参与
PERSON_潘天寿,ID_2662,参与
PERSON_林散之,ID_2662,参与
PERSON_张大千,ID_2662,参与
PERSON_朱士杰,ID_2662,参与
PERSON_王蘧常,ID_2662,参与
PERSON_关良,ID_2662,参与
PERSON_林风眠,ID_2662,参与
PERSON_傅抱石,ID_2662,参与
PERSON_秦宣夫,ID_2662,参与
PERSON_吕斯百,ID_2662,参与
PERSON_叶浅予,ID_2662,参与
PERSON_吴作人,ID_2662,参与
PERSON_谢稚柳,ID_2662,参与
PERSON_沙耆,ID_2662,参与
PERSON_李骆公,ID_2662,参与
PERSON_苏天赐,ID_2662,参与
PERSON__**,ID_2664,参与
PERSON__郑立_,ID_2664,参与
PERSON_滴溜滴溜转,ID_2665,参与
PERSON_南美小白,ID_2669,参与
PERSON_郭城,ID_2670,参与
PERSON_林科,ID_2670,参与
PERSON_施政,ID_2670,参与
PERSON_以每人使用一层的形式同时呈现三场艺术项目。,ID_2670,参与
PERSON_ARTNOOW,ID_2673,参与
PERSON_南美小白,ID_2674,参与
PERSON_ARTNOOW,ID_2675,参与
PERSON_ARTNOOW,ID_2679,参与
PERSON_南美小白,ID_2680,参与
PERSON_南美小白,ID_2682,参与
PERSON_ARTNOOW,ID_2684,参与
PERSON_陈侗,ID_2700,参与
PERSON_孟尧,ID_2712,策划
PERSON_徐轩露,ID_2712,策划
PERSON_林书传,ID_2712,策划
PERSON_孟尧,ID_2712,策划
PERSON_申大鹏,ID_2712,参与
PERSON_南美小白,ID_2714,参与
PERSON_南美小白,ID_2715,参与
PERSON_徐若风,ID_2736,参与
PERSON_artnoow,ID_2737,参与
PERSON_刘婷,ID_2744,参与
PERSON_**,ID_2745,参与
PERSON_叶舒宪,ID_2745,参与
PERSON_**,ID_2749,策划
PERSON_陈平,ID_2749,策划
PERSON_林书传,ID_2749,策划
PERSON_**,ID_2749,参与
PERSON_artnoow,ID_2751,参与
PERSON_**,ID_2754,策划
PERSON_宣文陵,ID_2754,策划
PERSON_刘婷**项目统筹：**,ID_2754,策划
PERSON_李颖**视觉设计：**,ID_2754,策划
PERSON_李莉,ID_2754,策划
PERSON_**,ID_2754,策划
PERSON_林书传,ID_2754,策划
PERSON_徐轩露zǒng,ID_2754,策划
PERSON_cè,ID_2754,策划
PERSON_huà,ID_2754,策划
PERSON_：lín,ID_2754,策划
PERSON_shū,ID_2754,策划
PERSON_chuán,ID_2754,策划
PERSON_xú,ID_2754,策划
PERSON_xuān,ID_2754,策划
PERSON_lù**创意：**,ID_2754,策划
PERSON_汤淳chuàng,ID_2754,策划
PERSON_yì,ID_2754,策划
PERSON_：tāng,ID_2754,策划
